model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
three_factor,4,0.8559014886024688,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,34
frequency_only,0,1.1539047152597486,25,7,log_frequency,1,dependency_gated,35
frequency_only,1,1.3705883447672618,25,7,log_frequency,1,dependency_gated,35
frequency_only,2,1.1422430966001953,26,6,log_frequency,1,dependency_gated,35
frequency_only,3,0.4129378990381482,26,6,log_frequency,1,dependency_gated,35
frequency_only,4,0.9440118127524507,26,6,log_frequency,1,dependency_gated,35
learnability_only,0,1.4224587336291796,25,7,reference_learnability,1,dependency_gated,35
learnability_only,1,1.3745888343713788,25,7,reference_learnability,1,dependency_gated,35
learnability_only,2,1.0538050680233102,26,6,reference_learnability,1,dependency_gated,35
learnability_only,3,0.6217800202793188,26,6,reference_learnability,1,dependency_gated,35
learnability_only,4,0.7651356531516308,26,6,reference_learnability,1,dependency_gated,35
freq_learn,0,1.2287437829460097,25,7,"log_frequency,reference_learnability",2,dependency_gated,35
freq_learn,1,1.1454641144213464,25,7,"log_frequency,reference_learnability",2,dependency_gated,35
freq_learn,2,1.1110871433499976,26,6,"log_frequency,reference_learnability",2,dependency_gated,35
freq_learn,3,0.38644850656512636,26,6,"log_frequency,reference_learnability",2,dependency_gated,35
freq_learn,4,0.7656009184199514,26,6,"log_frequency,reference_learnability",2,dependency_gated,35
three_factor,0,0.9323070654984091,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,35
three_factor,1,0.6680223363148734,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,35
three_factor,2,0.7040886172720725,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,35
three_factor,3,0.5428216640418748,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,35
three_factor,4,0.2632142006432497,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,35
frequency_only,0,0.39341955812387264,25,7,log_frequency,1,dependency_gated,36
frequency_only,1,0.8349229380464035,25,7,log_frequency,1,dependency_gated,36
frequency_only,2,1.246187898802158,26,6,log_frequency,1,dependency_gated,36
frequency_only,3,1.4645690829272695,26,6,log_frequency,1,dependency_gated,36
frequency_only,4,0.7829614647946519,26,6,log_frequency,1,dependency_gated,36
learnability_only,0,0.323372624166224,25,7,reference_learnability,1,dependency_gated,36
learnability_only,1,0.992518224785049,25,7,reference_learnability,1,dependency_gated,36
learnability_only,2,1.3161467629387256,26,6,reference_learnability,1,dependency_gated,36
learnability_only,3,1.678512505369279,26,6,reference_learnability,1,dependency_gated,36
learnability_only,4,0.822323655688145,26,6,reference_learnability,1,dependency_gated,36
freq_learn,0,0.36178438844379596,25,7,"log_frequency,reference_learnability",2,dependency_gated,36
freq_learn,1,0.9034414263249706,25,7,"log_frequency,reference_learnability",2,dependency_gated,36
freq_learn,2,1.0385852468257106,26,6,"log_frequency,reference_learnability",2,dependency_gated,36
freq_learn,3,1.451684208170717,26,6,"log_frequency,reference_learnability",2,dependency_gated,36
freq_learn,4,0.7971722104448503,26,6,"log_frequency,reference_learnability",2,dependency_gated,36
three_factor,0,0.28739106732888337,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,36
three_factor,1,0.4963016789580779,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,36
three_factor,2,1.2672253697399203,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,36
three_factor,3,0.882239754762321,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,36
three_factor,4,0.37972500414007676,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,36
frequency_only,0,1.1447149608028975,25,7,log_frequency,1,dependency_gated,37
frequency_only,1,0.3768924414654113,25,7,log_frequency,1,dependency_gated,37
frequency_only,2,1.5923064380389835,26,6,log_frequency,1,dependency_gated,37
frequency_only,3,0.8104162300904058,26,6,log_frequency,1,dependency_gated,37
frequency_only,4,0.7089343166801171,26,6,log_frequency,1,dependency_gated,37
learnability_only,0,1.3723403757572281,25,7,reference_learnability,1,dependency_gated,37
learnability_only,1,0.5122822742006163,25,7,reference_learnability,1,dependency_gated,37
learnability_only,2,1.3402663322797512,26,6,reference_learnability,1,dependency_gated,37
learnability_only,3,0.6464215078492938,26,6,reference_learnability,1,dependency_gated,37
learnability_only,4,0.7290337672144709,26,6,reference_learnability,1,dependency_gated,37
freq_learn,0,1.4226661469483157,25,7,"log_frequency,reference_learnability",2,dependency_gated,37
freq_learn,1,0.37003542198182543,25,7,"log_frequency,reference_learnability",2,dependency_gated,37
freq_learn,2,1.351827716845668,26,6,"log_frequency,reference_learnability",2,dependency_gated,37
freq_learn,3,0.6025896606839072,26,6,"log_frequency,reference_learnability",2,dependency_gated,37
freq_learn,4,0.5723785588997721,26,6,"log_frequency,reference_learnability",2,dependency_gated,37
three_factor,0,1.0448291519365607,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,37
three_factor,1,0.14670830954591962,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,37
three_factor,2,0.6992497361771942,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,37
three_factor,3,0.14587673051080075,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,37
three_factor,4,0.2574375979902084,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,37
frequency_only,0,0.4126460179251773,25,7,log_frequency,1,dependency_gated,38
frequency_only,1,0.6516847847754932,25,7,log_frequency,1,dependency_gated,38
frequency_only,2,1.088537080720631,26,6,log_frequency,1,dependency_gated,38
frequency_only,3,0.9450888108779957,26,6,log_frequency,1,dependency_gated,38
frequency_only,4,1.114072900092147,26,6,log_frequency,1,dependency_gated,38
learnability_only,0,0.28918096672512406,25,7,reference_learnability,1,dependency_gated,38
learnability_only,1,0.692178395475204,25,7,reference_learnability,1,dependency_gated,38
learnability_only,2,0.9536522517294356,26,6,reference_learnability,1,dependency_gated,38
learnability_only,3,0.9800801247597543,26,6,reference_learnability,1,dependency_gated,38
learnability_only,4,1.306801449671694,26,6,reference_learnability,1,dependency_gated,38
freq_learn,0,0.22432836496362427,25,7,"log_frequency,reference_learnability",2,dependency_gated,38
freq_learn,1,0.5939611928413021,25,7,"log_frequency,reference_learnability",2,dependency_gated,38
freq_learn,2,0.8627471834124582,26,6,"log_frequency,reference_learnability",2,dependency_gated,38
freq_learn,3,1.0144773498320097,26,6,"log_frequency,reference_learnability",2,dependency_gated,38
freq_learn,4,1.3123828742331127,26,6,"log_frequency,reference_learnability",2,dependency_gated,38
three_factor,0,0.13101823844041907,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,38
three_factor,1,0.4973949477850805,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,38
three_factor,2,0.5842904086497137,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,38
three_factor,3,0.5252759642438981,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,38
three_factor,4,0.876777239537824,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,38
frequency_only,0,0.8862207827321307,25,7,log_frequency,1,dependency_gated,39
frequency_only,1,1.851342991543506,25,7,log_frequency,1,dependency_gated,39
frequency_only,2,1.3127786115234998,26,6,log_frequency,1,dependency_gated,39
frequency_only,3,0.6839532167153086,26,6,log_frequency,1,dependency_gated,39
frequency_only,4,0.3020298217579433,26,6,log_frequency,1,dependency_gated,39
learnability_only,0,0.6973134048429799,25,7,reference_learnability,1,dependency_gated,39
learnability_only,1,1.8532733193963924,25,7,reference_learnability,1,dependency_gated,39
learnability_only,2,1.2465057531684676,26,6,reference_learnability,1,dependency_gated,39
learnability_only,3,1.0485507170504114,26,6,reference_learnability,1,dependency_gated,39
learnability_only,4,0.15742225900703807,26,6,reference_learnability,1,dependency_gated,39
freq_learn,0,0.6645388137576653,25,7,"log_frequency,reference_learnability",2,dependency_gated,39
freq_learn,1,1.7933624319050847,25,7,"log_frequency,reference_learnability",2,dependency_gated,39
freq_learn,2,1.056556739720279,26,6,"log_frequency,reference_learnability",2,dependency_gated,39
freq_learn,3,0.8854691976686736,26,6,"log_frequency,reference_learnability",2,dependency_gated,39
freq_learn,4,0.1682454247071835,26,6,"log_frequency,reference_learnability",2,dependency_gated,39
three_factor,0,0.4808887089655949,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,39
three_factor,1,1.2360033525412741,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,39
three_factor,2,0.8556333958744656,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,39
three_factor,3,0.6289805889103367,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,39
three_factor,4,0.1599639995694703,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,39
frequency_only,0,0.8107648630979728,25,7,log_frequency,1,dependency_gated,40
frequency_only,1,0.4505118080866595,25,7,log_frequency,1,dependency_gated,40
frequency_only,2,0.47018009237911773,26,6,log_frequency,1,dependency_gated,40
frequency_only,3,1.9268399701374996,26,6,log_frequency,1,dependency_gated,40
frequency_only,4,0.9117213196425539,26,6,log_frequency,1,dependency_gated,40
learnability_only,0,0.6632937058391464,25,7,reference_learnability,1,dependency_gated,40
learnability_only,1,0.6529532592795719,25,7,reference_learnability,1,dependency_gated,40
learnability_only,2,0.5025874469135726,26,6,reference_learnability,1,dependency_gated,40
learnability_only,3,1.6452491145890182,26,6,reference_learnability,1,dependency_gated,40
learnability_only,4,1.1100106036086559,26,6,reference_learnability,1,dependency_gated,40
freq_learn,0,0.8076572636801977,25,7,"log_frequency,reference_learnability",2,dependency_gated,40
freq_learn,1,0.5377134901895108,25,7,"log_frequency,reference_learnability",2,dependency_gated,40
freq_learn,2,0.4387305995832542,26,6,"log_frequency,reference_learnability",2,dependency_gated,40
freq_learn,3,1.7134077160068264,26,6,"log_frequency,reference_learnability",2,dependency_gated,40
freq_learn,4,1.0881819112723283,26,6,"log_frequency,reference_learnability",2,dependency_gated,40
three_factor,0,0.3706386412334281,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,40
three_factor,1,0.12998145419027848,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,40
three_factor,2,0.15708802432273986,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,40
three_factor,3,1.576257859888998,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,40
three_factor,4,0.8628749985168005,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,40
frequency_only,0,0.922964549609621,25,7,log_frequency,1,dependency_gated,41
frequency_only,1,0.33004671568749677,25,7,log_frequency,1,dependency_gated,41
frequency_only,2,0.9590014597545031,26,6,log_frequency,1,dependency_gated,41
frequency_only,3,2.523562321174159,26,6,log_frequency,1,dependency_gated,41
frequency_only,4,0.6802756653516826,26,6,log_frequency,1,dependency_gated,41
learnability_only,0,0.6765547221329852,25,7,reference_learnability,1,dependency_gated,41
learnability_only,1,0.485188320964741,25,7,reference_learnability,1,dependency_gated,41
learnability_only,2,0.8464170307423812,26,6,reference_learnability,1,dependency_gated,41
learnability_only,3,2.517127095107472,26,6,reference_learnability,1,dependency_gated,41
learnability_only,4,0.9984906936397607,26,6,reference_learnability,1,dependency_gated,41
freq_learn,0,0.7902661739919301,25,7,"log_frequency,reference_learnability",2,dependency_gated,41
freq_learn,1,0.5249892555662543,25,7,"log_frequency,reference_learnability",2,dependency_gated,41
freq_learn,2,0.7872696517024171,26,6,"log_frequency,reference_learnability",2,dependency_gated,41
freq_learn,3,2.30607367305922,26,6,"log_frequency,reference_learnability",2,dependency_gated,41
freq_learn,4,0.7866033367502695,26,6,"log_frequency,reference_learnability",2,dependency_gated,41
three_factor,0,0.4272329716251296,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,41
three_factor,1,0.349807802764395,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,41
three_factor,2,0.5190519411915916,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,41
three_factor,3,1.3124009604750662,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,41
three_factor,4,0.8326317115847441,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,41
frequency_only,0,0.33955322551371886,25,7,log_frequency,1,dependency_gated,42
frequency_only,1,0.48007543947131665,25,7,log_frequency,1,dependency_gated,42
frequency_only,2,0.603498041048753,26,6,log_frequency,1,dependency_gated,42
frequency_only,3,1.2617252220035005,26,6,log_frequency,1,dependency_gated,42
frequency_only,4,1.3478231509361576,26,6,log_frequency,1,dependency_gated,42
learnability_only,0,0.3716846282899064,25,7,reference_learnability,1,dependency_gated,42
learnability_only,1,0.5222895105591037,25,7,reference_learnability,1,dependency_gated,42
learnability_only,2,0.6337283883912298,26,6,reference_learnability,1,dependency_gated,42
learnability_only,3,1.2332425226388712,26,6,reference_learnability,1,dependency_gated,42
learnability_only,4,1.513282703202644,26,6,reference_learnability,1,dependency_gated,42
freq_learn,0,0.24247430142265797,25,7,"log_frequency,reference_learnability",2,dependency_gated,42
freq_learn,1,0.4059295572793741,25,7,"log_frequency,reference_learnability",2,dependency_gated,42
freq_learn,2,0.6053789732625764,26,6,"log_frequency,reference_learnability",2,dependency_gated,42
freq_learn,3,1.4605206745514074,26,6,"log_frequency,reference_learnability",2,dependency_gated,42
